codigo_sku;nome_produto;marca;tamanho;peso_oz;categoria;alergenos;codigo_barras;data_lancamento
BR-03970;Nuarix Repair Shampoo;Nuarix;250 mL;17.64;Cuidados Pessoais > Cabelo > Shampoo;castanhas,peixe;3245405360657;25/09/2022
BR-03971;Krisol Liquid Laundry Detergent;Krisol;250 mL;7.05;Casa > Lavanderia;;9852177296226;31/01/2020
BR-03972;Tolvex Brightening Face Wash;Tolvex;300 mL;14.11;Cuidados Pessoais > Rosto > Limpeza;;8446173274305;24/12/2022
BR-03973;Orinum Foaming Hand Wash;Orinum;1000 mL;7.05;Cuidados Pessoais > Sabonete Líquido;;0184766995357;20/03/2022
BR-03974;Helix Deep Clean Body Wash;Helix;100 mL;7.05;Cuidados Pessoais > Banho;;8476520562243;03/02/2023
BR-03975;Oralix Colour Protect Shampoo;Oralix;150 mL;17.64;Cuidados Pessoais > Cabelo > Shampoo;ovos,amendoim,soja,crustáceos;1045826096003;07/02/2023
BR-03976;Cryston 24hr Roll-On Deodorant;Cryston;750 mL;14.11;Cuidados Pessoais > Desodorante;trigo,glúten;1780667748185;30/03/2020
BR-03977;Cladis Moisturising Body Wash;Cladis;150 mL;10.58;Cuidados Pessoais > Banho;amendoim,trigo,peixe,ovos;3618913559651;17/02/2023
BR-03978;Brightway Volumising Conditioner;Brightway;500 mL;14.11;Cuidados Pessoais > Cabelo > Condicionador;ovos,gergelim,amendoim,castanhas;1476238026706;31/03/2021
BR-03979;Luxara Antibacterial Hand Wash;Luxara;300 mL;14.11;Cuidados Pessoais > Sabonete Líquido;ovos,peixe,amendoim;1814604991294;29/06/2020
BR-03980;Arovia Moisturising Hand Wash;Arovia;100 mL;3.53;Cuidados Pessoais > Sabonete Líquido;leite,trigo,crustáceos,amendoim;8013472096732;25/09/2022
BR-03981;Zenpur Foaming Hand Wash;Zenpur;75 mL;10.58;Cuidados Pessoais > Sabonete Líquido;soja,crustáceos;6703927499141;07/08/2020
BR-03982;Lumeva Laundry Powder;Lumeva;400 mL;8.82;Casa > Lavanderia;;5308336014674;04/04/2019
BR-03983;Helix 24hr Roll-On Deodorant;Helix;1000 mL;17.64;Cuidados Pessoais > Desodorante;gergelim,glúten,trigo,soja;0322489136040;10/03/2020
BR-03984;Zenpur Bathroom Cleaner;Zenpur;250 mL;14.11;Casa > Limpeza > Superfícies;peixe,soja,amendoim;0819275848275;11/12/2022
BR-03985;Frostine Whitening Deodorant;Frostine;400 mL;3.53;Cuidados Pessoais > Desodorante;crustáceos;0192467595790;18/04/2022
03986;Velaris Oil Control Face Wash;Velaris;75 mL;2.65;Cuidados Pessoais > Rosto > Limpeza;soja,castanhas,ovos,peixe;7087165081702;14/04/2020
03987;Cladis Hot Chilli Sauce;Cladis;75 mL;5.29;Alimentos > Condimentos;trigo,amendoim;2816945384550;03/05/2021
BR-03988;Tresol Volumising Conditioner;Tresol;200 mL;7.05;Cuidados Pessoais > Cabelo > Condicionador;soja,amendoim,peixe;9201482923790;08/01/2020
BR-03989;Glicen Whitening Deodorant;Glicen;1000 mL;10.58;Cuidados Pessoais > Desodorante;peixe,castanhas,leite,soja;6011655865115;19/11/2021
BR-03990;Toreva Refreshing Shower Gel;Toreva;250 mL;8.82;Cuidados Pessoais > Banho;ovos,gergelim,leite,castanhas;0660567721369;14/03/2018
BR-03991;Nuvelo Sensitive Skin Body Wash;Nuvelo;150 mL;17.64;Cuidados Pessoais > Banho;;0639937823699;13/04/2019
BR-03992;Solvix Sensitive Skin Body Wash;Solvix;750 mL;14.11;Cuidados Pessoais > Banho;crustáceos,trigo,ovos,amendoim;1630916516808;08/05/2018
BR-03993;Kaleo Intensive Moisturiser;Kaleo;75 mL;8.82;Cuidados Pessoais > Rosto > Hidratação;castanhas;7009358717021;10/02/2018
BR-03994;Toreva Nourishing Body Cleanser;Toreva;1000 mL;8.82;Cuidados Pessoais > Banho;;1878900529940;15/08/2019
BR-03995;Zenpur Oil Control Face Wash;Zenpur;250 mL;7.05;Cuidados Pessoais > Rosto > Limpeza;soja;4923212430259;12/10/2023
BR-03996;Cristalix Mayonnaise;Cristalix;50 mL;5.29;Alimentos > Condimentos;ovos,soja,trigo;2769047447305;05/10/2023
BR-03997;Luminos Hydrating Shampoo;Luminos;400 mL;17.64;Cuidados Pessoais > Cabelo > Shampoo;;8766784533432;19/09/2020
BR-03998;Primus Sensitive Deodorant;Primus;200 mL;5.29;Cuidados Pessoais > Desodorante;leite,ovos,gergelim;8033613637501;23/09/2022
BR-03999;DUMMY-Oralix Nourishing Body Cleanser;Oralix;150 mL;5.29;Cuidados Pessoais > Banho;ovos,glúten;6378457362533;22/02/2018
BR-04000;Polvera Brightening Face Wash;Polvera;1000 mL;3.53;Cuidados Pessoais > Rosto > Limpeza;leite,trigo,crustáceos;3226992728709;17/06/2019
BR-04001;Frostine Smooth & Shine Conditioner;Frostine;50 mL;1.76;Cuidados Pessoais > Cabelo > Condicionador;crustáceos,castanhas,ovos,peixe;1029394099659;09/09/2022
BR-04002;Clarity Disinfectant Spray;Clarity;250 mL;10.58;Casa > Limpeza > Superfícies;castanhas,gergelim;1713032928448;13/12/2019
BR-04003;Solven Mixed Nuts Blend;Solven;150 mL;17.64;Alimentos > Petiscos;;2133000429569;06/01/2018
BR-04004;Krisol Gentle Face Wash;Krisol;100 mL;5.29;Cuidados Pessoais > Rosto > Limpeza;;9587202075209;23/03/2018
BR-04005;Toreva Mixed Nuts Blend;Toreva;250 mL;10.58;Alimentos > Petiscos;soja,ovos,peixe,leite;6231438744370;02/10/2020
04006;Plexum Nourishing Body Cleanser;Plexum;250 mL;10.58;Cuidados Pessoais > Banho;crustáceos;6300976325270;27/09/2020
BR-04007;Motivo Heavy Duty Dish Soap;Motivo;400 mL;7.05;Casa > Limpeza > Louças;gergelim,ovos,soja,amendoim;1420375694144;13/10/2020
BR-04008;Luminos Anti-Dandruff Shampoo;Luminos;75 mL;5.29;Cuidados Pessoais > Cabelo > Shampoo;gergelim,glúten,crustáceos,castanhas;8429533718947;07/02/2020
BR-04009;Zephyr Fabric Softener;Zephyr;500 mL;17.64;Casa > Lavanderia;castanhas,peixe,soja,amendoim;0285212004163;29/12/2020
BR-04010;Hevara Fabric Softener;Hevara;75 mL;8.82;Casa > Lavanderia;glúten,peixe;4870321870394;12/02/2022
BR-04011;Glicen Salted Crackers;Glicen;1000 mL;17.64;Alimentos > Petiscos;gergelim,glúten,amendoim,ovos;3594021698065;12/10/2018
04012;Teraxis Brightening Face Wash;Teraxis;300 mL;5.29;Cuidados Pessoais > Rosto > Limpeza;trigo,glúten,amendoim;4626556157720;27/07/2020
BR-04013;Helix Sport Deodorant;Helix;400 mL;3.53;Cuidados Pessoais > Desodorante;amendoim,gergelim,glúten;7927059944617;17/01/2023
BR-04014;Plexum Brightening Face Wash;Plexum;300 mL;1.76;Cuidados Pessoais > Rosto > Limpeza;gergelim,amendoim,glúten;7067409126024;09/09/2023
BR-04015;Luminos Multi-Surface Spray;Luminos;400 mL;2.65;Casa > Limpeza > Superfícies;;0648023258697;20/09/2023
BR-04016;Arovia Moisturising Body Wash;Arovia;500 mL;17.64;Cuidados Pessoais > Banho;;4848946541128;09/02/2021
BR-04017;Brightway Mixed Nuts Blend;Brightway;750 mL;10.58;Alimentos > Petiscos;;6913821729521;14/11/2018
BR-04018;Sovara Laundry Capsules;Sovara;400 mL;17.64;Casa > Lavanderia;soja;9675676594866;07/07/2020
BR-04019;Velaris Disinfectant Spray;Velaris;1000 mL;17.64;Casa > Limpeza > Superfícies;castanhas,crustáceos;1189724818708;11/11/2022
BR-04020;Velaris Oil Control Face Wash;Velaris;1000 mL;17.64;Cuidados Pessoais > Rosto > Limpeza;amendoim,crustáceos,trigo;6732681361593;29/06/2020
BR-04021;Oralix Fragrance-Free Hand Wash;Oralix;400 mL;10.58;Cuidados Pessoais > Sabonete Líquido;;2820749596248;31/12/2018
BR-04022;Arovia Mayonnaise;Arovia;100 mL;7.05;Alimentos > Condimentos;glúten,ovos;2314142158252;11/11/2020
BR-04023;Verdant 24hr Roll-On Deodorant;Verdant;150 mL;7.05;Cuidados Pessoais > Desodorante;gergelim;2500869920511;03/09/2018
BR-04024;Nuarix Brightening Face Wash;Nuarix;75 mL;8.82;Cuidados Pessoais > Rosto > Limpeza;amendoim,trigo,soja,gergelim;9428352706073;30/05/2023
BR-04025;Nuvelo Tomato Ketchup;Nuvelo;750 mL;14.11;Alimentos > Condimentos;amendoim,trigo,soja;6917032422349;12/10/2018
BR-04026;Frosten Glass Cleaner;Frosten;100 mL;2.65;Casa > Limpeza > Superfícies;;7005245960907;23/01/2019
BR-04027;Glova Volumising Conditioner;Glova;400 mL;3.53;Cuidados Pessoais > Cabelo > Condicionador;;9840270943154;28/11/2019
BR-04028;Krisol Hydrating Shampoo;Krisol;750 mL;14.11;Cuidados Pessoais > Cabelo > Shampoo;;7862561563683;21/06/2022
BR-04029;Teraxis Intensive Moisturiser;Teraxis;1000 mL;8.82;Cuidados Pessoais > Rosto > Hidratação;;4569606285366;22/06/2023
BR-04030;Nexpur Lightweight Lotion;Nexpur;500 mL;2.65;Cuidados Pessoais > Rosto > Hidratação;crustáceos,ovos,gergelim,peixe;3635431331125;27/06/2023
BR-04031;Sovara Salted Crackers;Sovara;200 mL;8.82;Alimentos > Petiscos;crustáceos,gergelim;3990497910302;09/05/2020
BR-04032;Frosten Exfoliating Face Scrub;Frosten;750 mL;2.65;Cuidados Pessoais > Rosto > Limpeza;ovos,gergelim,castanhas;0297670644096;09/05/2020
BR-04033;Velaris Nourishing Body Cleanser;Velaris;400 mL;10.58;Cuidados Pessoais > Banho;;4069260054280;24/08/2022
BR-04034;Solaris Brightening Face Wash;Solaris;200 mL;1.76;Cuidados Pessoais > Rosto > Limpeza;gergelim,castanhas,ovos,soja;4444138825825;02/10/2020
BR-04035;Qualis Mustard Sauce;Qualis;100 mL;10.58;Alimentos > Condimentos;crustáceos;3380617799892;03/07/2018
BR-04036;Novix Night Cream;Novix;75 mL;1.76;Cuidados Pessoais > Rosto > Hidratação;;6310595076149;20/01/2018
BR-04037;Primus Mustard Sauce;Primus;300 mL;17.64;Alimentos > Condimentos;ovos,peixe,leite;7338210920096;17/03/2019
BR-04038;Aevum Anti-Dandruff Shampoo;Aevum;500 mL;3.53;Cuidados Pessoais > Cabelo > Shampoo;;6850989479397;04/11/2023
BR-04039;Polvera Mayonnaise;Polvera;300 mL;7.05;Alimentos > Condimentos;glúten,leite,peixe;1096033822381;11/11/2019
BR-04040;Vivara Leave-In Conditioner;Vivara;150 mL;14.11;Cuidados Pessoais > Cabelo > Condicionador;castanhas,crustáceos;2705925018878;14/09/2019
BR-04041;Lumeva Deep Clean Body Wash;Lumeva;300 mL;8.82;Cuidados Pessoais > Banho;crustáceos,peixe,glúten;7887130848398;27/07/2023
BR-04042;Vanta Deep Conditioner;Vanta;300 mL;10.58;Cuidados Pessoais > Cabelo > Condicionador;trigo;9568986574898;19/09/2020
BR-04043;Teraxis Foaming Hand Wash;Teraxis;50 mL;10.58;Cuidados Pessoais > Sabonete Líquido;;9750038140438;11/01/2018
BR-04044;Aurova Anti-Dandruff Shampoo;Aurova;75 mL;8.82;Cuidados Pessoais > Cabelo > Shampoo;;0583534858427;15/09/2021
BR-04045;Purevex Sensitive Deodorant;Purevex;200 mL;2.65;Cuidados Pessoais > Desodorante;gergelim,amendoim,soja;7601832579813;24/04/2022
BR-04046;Nuarix Rinse Aid;Nuarix;1000 mL;5.29;Casa > Limpeza > Louças;trigo,amendoim;6936042599049;30/01/2018
BR-04047;Cristalix Colour Protect Shampoo;Cristalix;750 mL;8.82;Cuidados Pessoais > Cabelo > Shampoo;glúten,gergelim,ovos,castanhas;8432445743426;14/07/2021
BR-04048;Teraxis Rinse Aid;Teraxis;75 mL;3.53;Casa > Limpeza > Louças;gergelim;6952938210621;13/04/2022
BR-04049;Tresol Fabric Softener;Tresol;75 mL;1.76;Casa > Lavanderia;;7359013257042;21/03/2021
BR-04050;Primus Anti-Dandruff Shampoo;Primus;100 mL;3.53;Cuidados Pessoais > Cabelo > Shampoo;soja,leite;2595888557398;20/06/2020
BR-04051;Nuvelo Heavy Duty Dish Soap;Nuvelo;100 mL;10.58;Casa > Limpeza > Louças;;8550262599146;31/08/2020
BR-04052;Clarity 48hr Spray Deodorant;Clarity;250 mL;8.82;Cuidados Pessoais > Desodorante;glúten,ovos,crustáceos;2070367988936;27/04/2023
BR-04053;Plexum Exfoliating Face Scrub;Plexum;50 mL;2.65;Cuidados Pessoais > Rosto > Limpeza;trigo,crustáceos;7374811844874;27/12/2023
BR-04054;Zenpur Dish Liquid;Zenpur;100 mL;2.65;Casa > Limpeza > Louças;amendoim,glúten,leite,gergelim;0025587825730;25/03/2019
BR-04055;Kaleo Gentle Face Wash;Kaleo;100 mL;1.76;Cuidados Pessoais > Rosto > Limpeza;crustáceos;3540533401648;28/02/2023
BR-04056;Polvera Fabric Softener;Polvera;50 mL;10.58;Casa > Lavanderia;;9337198658517;28/03/2018
BR-04057;Glicen Deep Conditioner;Glicen;200 mL;10.58;Cuidados Pessoais > Cabelo > Condicionador;amendoim,gergelim;1932206152506;23/11/2018
BR-04058;Orinum Dish Liquid;Orinum;400 mL;17.64;Casa > Limpeza > Louças;glúten,castanhas,leite;4700622501775;26/09/2021
BR-04059;Cryston Dish Liquid;Cryston;1000 mL;7.05;Casa > Limpeza > Louças;glúten,leite,trigo,ovos;9360447070662;29/07/2018
BR-04060;Solaris Granola Bar;Solaris;750 mL;10.58;Alimentos > Petiscos;trigo,crustáceos;3983112598221;17/12/2018
BR-04061;Novix Stain Remover;Novix;400 mL;1.76;Casa > Lavanderia;;6244451696137;24/06/2023
BR-04062;Verdant Refreshing Shower Gel;Verdant;50 mL;17.64;Cuidados Pessoais > Banho;glúten,crustáceos;8531502743932;20/04/2019
BR-04063;Solvix Dish Liquid;Solvix;300 mL;8.82;Casa > Limpeza > Louças;castanhas,amendoim;8062095279589;06/06/2022
BR-04064;Nexpur Deep Clean Body Wash;Nexpur;250 mL;1.76;Cuidados Pessoais > Banho;soja,glúten,gergelim,peixe;0206822053846;11/10/2021
BR-04065;Glova Smooth & Shine Conditioner;Glova;150 mL;7.05;Cuidados Pessoais > Cabelo > Condicionador;crustáceos,gergelim,castanhas,peixe;7523266103825;08/04/2019
BR-04066;Purelix Colour Protect Shampoo;Purelix;100 mL;1.76;Cuidados Pessoais > Cabelo > Shampoo;soja,amendoim;5513099962944;08/01/2020
BR-04067;Elaris Hot Chilli Sauce;Elaris;1000 mL;14.11;Alimentos > Condimentos;leite,crustáceos,glúten;3456215552747;20/09/2019
BR-04068;Clarity Repair Shampoo;Clarity;75 mL;8.82;Cuidados Pessoais > Cabelo > Shampoo;castanhas,amendoim,ovos;9045490654785;24/08/2019
BR-04069;Frostine Dishwasher Tablets;Frostine;50 mL;17.64;Casa > Limpeza > Louças;peixe,glúten,gergelim,leite;1870074989001;30/08/2022
BR-04070;Vanta Colour Protect Shampoo;Vanta;100 mL;1.76;Cuidados Pessoais > Cabelo > Shampoo;soja,ovos;5567752163599;07/10/2019
BR-04071;Glicen Mustard Sauce;Glicen;200 mL;7.05;Alimentos > Condimentos;leite,crustáceos;6547889155932;25/03/2023
BR-04072;Solvix Bathroom Cleaner;Solvix;1000 mL;2.65;Casa > Limpeza > Superfícies;trigo,castanhas;8074221203733;21/08/2022
BR-04073;Solven Moisturising Body Wash;Solven;200 mL;8.82;Cuidados Pessoais > Banho;soja;2329142041794;19/05/2020
BR-04074;Toreva Oat Protein Bar;Toreva;150 mL;17.64;Alimentos > Petiscos;soja,leite;7184660903512;08/01/2021
BR-04075;Gleam Dish Liquid;Gleam;150 mL;5.29;Casa > Limpeza > Louças;ovos;3936057207314;19/10/2018
BR-04076;Solaris Sensitive Deodorant;Solaris;300 mL;3.53;Cuidados Pessoais > Desodorante;gergelim;6582630161800;13/02/2020
BR-04077;Alteva Refreshing Shower Gel;Alteva;400 mL;7.05;Cuidados Pessoais > Banho;peixe;3405475515696;01/11/2023
BR-04078;Kaleo Oil Control Face Wash;Kaleo;750 mL;2.65;Cuidados Pessoais > Rosto > Limpeza;ovos,trigo,leite,amendoim;1917701982773;19/04/2019
BR-04079;TEST-Qualis Disinfectant Spray;Qualis;300 mL;14.11;Casa > Limpeza > Superfícies;castanhas,gergelim,crustáceos,peixe;6612177444156;27/03/2022
BR-04080;Elaris Sensitive Deodorant;Elaris;150 mL;14.11;Cuidados Pessoais > Desodorante;glúten,gergelim;2481328180120;08/02/2022
BR-04081;Nuvelo Whitening Deodorant;Nuvelo;1000 mL;7.05;Cuidados Pessoais > Desodorante;crustáceos,soja;5264071491319;20/06/2018
BR-04082;Glicen Intensive Moisturiser;Glicen;250 mL;3.53;Cuidados Pessoais > Rosto > Hidratação;amendoim,leite,glúten;5645431290382;24/12/2019
BR-04083;Solven Fragrance-Free Hand Wash;Solven;100 mL;7.05;Cuidados Pessoais > Sabonete Líquido;trigo,glúten,peixe;3370095113914;26/01/2020
BR-04084;Orinum Leave-In Conditioner;Orinum;300 mL;2.65;Cuidados Pessoais > Cabelo > Condicionador;leite;2511874223184;06/09/2021
BR-04085;Helix Laundry Powder;Helix;150 mL;3.53;Casa > Lavanderia;crustáceos,castanhas,glúten,leite;3409718148542;26/07/2020
BR-04086;Teraxis Moisturising Hand Wash;Teraxis;400 mL;7.05;Cuidados Pessoais > Sabonete Líquido;ovos,gergelim,crustáceos,glúten;1785297642841;18/05/2022
BR-04087;Glova Fabric Softener;Glova;750 mL;3.53;Casa > Lavanderia;ovos,crustáceos,castanhas;8692742900391;05/05/2019
BR-04088;DUMMY-Vanta Antibacterial Hand Wash;Vanta;100 mL;17.64;Cuidados Pessoais > Sabonete Líquido;;1117040478733;04/05/2023
BR-04089;Oralix Lightweight Lotion;Oralix;250 mL;3.53;Cuidados Pessoais > Rosto > Hidratação;;7020739701637;26/05/2019
BR-04090;Frosten Moisturising Hand Wash;Frosten;250 mL;17.64;Cuidados Pessoais > Sabonete Líquido;;0771967674169;25/04/2022
BR-04091;Nuvelo Deep Clean Body Wash;Nuvelo;500 mL;8.82;Cuidados Pessoais > Banho;gergelim,glúten,amendoim,peixe;4424504988644;21/12/2021
BR-04092;Sovara Hydrating Face Wash;Sovara;500 mL;7.05;Cuidados Pessoais > Rosto > Limpeza;ovos,trigo;6527667315529;18/07/2021
BR-04093;Nuarix Daily Moisturiser;Nuarix;400 mL;17.64;Cuidados Pessoais > Rosto > Hidratação;trigo;1126818685068;28/05/2020
BR-04094;Alteva SPF Moisturiser;Alteva;1000 mL;8.82;Cuidados Pessoais > Rosto > Hidratação;glúten,crustáceos,gergelim;1045688263421;29/05/2021
BR-04095;Vivara Leave-In Conditioner;Vivara;750 mL;3.53;Cuidados Pessoais > Cabelo > Condicionador;gergelim,crustáceos,leite,glúten;5251362725864;26/04/2019
BR-04096;Solven Laundry Powder;Solven;75 mL;7.05;Casa > Lavanderia;;8487426154715;29/11/2019
BR-04097;Tresol Repair Shampoo;Tresol;400 mL;8.82;Cuidados Pessoais > Cabelo > Shampoo;soja,glúten,trigo;0061193689526;08/04/2023
BR-04098;Zephyr Lightweight Lotion;Zephyr;100 mL;5.29;Cuidados Pessoais > Rosto > Hidratação;castanhas;2358459638380;15/06/2021
BR-04099;Orinum Antibacterial Hand Wash;Orinum;200 mL;2.65;Cuidados Pessoais > Sabonete Líquido;ovos,trigo;5556139604756;22/04/2019
BR-04100;Elaris Tomato Ketchup;Elaris;100 mL;7.05;Alimentos > Condimentos;castanhas;8465899333578;14/01/2019
BR-04101;Luxara Glass Cleaner;Luxara;250 mL;5.29;Casa > Limpeza > Superfícies;amendoim,glúten,leite,gergelim;4772797280922;31/07/2023
BR-04102;Frostine Multi-Surface Spray;Frostine;50 mL;1.76;Casa > Limpeza > Superfícies;peixe,amendoim;0879817361884;12/10/2021
BR-04103;Brightway Bathroom Cleaner;Brightway;200 mL;8.82;Casa > Limpeza > Superfícies;ovos;6420118082950;29/10/2020
BR-04104;Gleam Vinegar Dressing;Gleam;250 mL;3.53;Alimentos > Condimentos;;1215946333818;22/04/2023
BR-04105;Verdant Eco Dish Liquid;Verdant;100 mL;14.11;Casa > Limpeza > Louças;glúten,leite,ovos;7706905337014;25/08/2020
BR-04106;Aevum Moisturising Hand Wash;Aevum;750 mL;17.64;Cuidados Pessoais > Sabonete Líquido;castanhas,ovos,amendoim;3646296905451;08/01/2020
BR-04107;TEST-Vanta Colour Protect Shampoo;Vanta;750 mL;3.53;Cuidados Pessoais > Cabelo > Shampoo;crustáceos,ovos,trigo;5840476083078;08/10/2020
BR-04108;Purelix Sport Deodorant;Purelix;50 mL;1.76;Cuidados Pessoais > Desodorante;glúten,crustáceos,amendoim;0768564492555;03/08/2020
BR-04109;Novix Brightening Face Wash;Novix;500 mL;10.58;Cuidados Pessoais > Rosto > Limpeza;castanhas,amendoim,peixe,gergelim;0022097646534;10/10/2018
BR-04110;Polvera Rice Cakes;Polvera;250 mL;8.82;Alimentos > Petiscos;peixe,trigo,crustáceos,gergelim;2334128343700;14/09/2020
BR-04111;XXX-Kaleo Bathroom Cleaner;Kaleo;300 mL;10.58;Casa > Limpeza > Superfícies;castanhas,crustáceos,glúten,ovos;9169139468936;21/08/2020
BR-04112;Cladis Volumising Conditioner;Cladis;300 mL;2.65;Cuidados Pessoais > Cabelo > Condicionador;soja,gergelim,amendoim;8117225125745;24/10/2023
BR-04113;Aurova Anti-Dandruff Shampoo;Aurova;100 mL;7.05;Cuidados Pessoais > Cabelo > Shampoo;leite,peixe,soja;9818085542060;10/01/2018
BR-04114;Hevara Eco Dish Liquid;Hevara;150 mL;10.58;Casa > Limpeza > Louças;;0789493506175;31/01/2023
BR-04115;Primus Leave-In Conditioner;Primus;100 mL;1.76;Cuidados Pessoais > Cabelo > Condicionador;castanhas,ovos,gergelim;3486579681036;03/02/2020
BR-04116;Nexpur Refreshing Shower Gel;Nexpur;200 mL;1.76;Cuidados Pessoais > Banho;;7328159543128;30/11/2020
BR-04117;Solaris Hot Chilli Sauce;Solaris;200 mL;1.76;Alimentos > Condimentos;;9404378141197;14/03/2022
BR-04118;XXX-Hevara Laundry Capsules;Hevara;150 mL;10.58;Casa > Lavanderia;;6340513005722;12/08/2020
BR-04119;Aurova Rinse Aid;Aurova;100 mL;14.11;Casa > Limpeza > Louças;ovos,gergelim,trigo,glúten;3167162996811;01/04/2023
BR-04120;Luxara Sport Deodorant;Luxara;75 mL;7.05;Cuidados Pessoais > Desodorante;trigo,soja;3521560232474;09/06/2021
BR-04121;Velaris Aloe Hand Wash;Velaris;750 mL;3.53;Cuidados Pessoais > Sabonete Líquido;ovos,gergelim,castanhas;5137035979782;08/03/2018
BR-04122;Primus Laundry Capsules;Primus;1000 mL;7.05;Casa > Lavanderia;;7867939369393;17/05/2021
BR-04123;Frosten Oat Protein Bar;Frosten;1000 mL;8.82;Alimentos > Petiscos;trigo,leite,glúten;0352104811465;07/12/2023
BR-04124;Cristalix Tomato Ketchup;Cristalix;500 mL;5.29;Alimentos > Condimentos;amendoim;3863492352494;17/03/2020
BR-04125;Vanta Multi-Surface Spray;Vanta;200 mL;2.65;Casa > Limpeza > Superfícies;peixe,trigo,castanhas;1030164040399;02/04/2023
BR-04126;Tresol Hot Chilli Sauce;Tresol;75 mL;2.65;Alimentos > Condimentos;gergelim,leite,peixe,amendoim;0438911482194;05/04/2019
BR-04127;XXX-Motivo Deep Conditioner;Motivo;100 mL;7.05;Cuidados Pessoais > Cabelo > Condicionador;ovos,gergelim;5016641509951;19/07/2023
BR-04128;Motivo Granola Bar;Motivo;500 mL;2.65;Alimentos > Petiscos;;3431532931499;09/08/2020
BR-04129;Tolvex Dishwasher Tablets;Tolvex;500 mL;3.53;Casa > Limpeza > Louças;soja;5963472624714;14/08/2020
BR-04130;Purelix Dish Liquid;Purelix;250 mL;3.53;Casa > Limpeza > Louças;crustáceos,soja,leite;8724036480026;25/12/2021
BR-04131;Zephyr Mustard Sauce;Zephyr;300 mL;7.05;Alimentos > Condimentos;crustáceos,peixe,castanhas;1727753291231;20/04/2022
BR-04132;Sovara Sport Deodorant;Sovara;200 mL;7.05;Cuidados Pessoais > Desodorante;;4930015903828;06/11/2020
BR-04133;Oralix Refreshing Shower Gel;Oralix;750 mL;3.53;Cuidados Pessoais > Banho;gergelim;3436445663093;02/07/2018
BR-04134;Clarity Foaming Hand Wash;Clarity;250 mL;17.64;Cuidados Pessoais > Sabonete Líquido;;4940664465158;12/03/2023
BR-04135;Polvera Repair Shampoo;Polvera;750 mL;3.53;Cuidados Pessoais > Cabelo > Shampoo;leite;0288349284453;05/09/2021
BR-04136;Frostine Deep Clean Body Wash;Frostine;1000 mL;3.53;Cuidados Pessoais > Banho;gergelim,trigo,leite,ovos;7944000105682;05/06/2023
BR-04137;Oralix Disinfectant Spray;Oralix;150 mL;10.58;Casa > Limpeza > Superfícies;glúten,peixe;4422169689289;07/11/2022
BR-04138;Frosten Heavy Duty Dish Soap;Frosten;400 mL;5.29;Casa > Limpeza > Louças;gergelim,castanhas;9635722315265;17/05/2018
