sku_id,product_name,brand,size_ml,weight_g,category,allergens,barcode,launch_date
UK-03715,Luminos Oat Protein Bar,Luminos,150,75,Food & Beverage > Snacks,"gluten,fish,peanuts",6680268748513,2019-02-25
UK-03716,Polvera Glass Cleaner,Polvera,300,75,Household > Surface Cleaner,peanuts,7685976646921,2022-11-09
UK-03717,Solvix Whitening Deodorant,Solvix,1000,50,Personal Care > Deodorant,sesame,2774694825451,2023-04-01
UK-03718,Elaris Moisturising Hand Wash,Elaris,200,400,Personal Care > Hand Wash,"wheat,milk,sesame,shellfish",3768352813729,2020-12-17
UK-03719,Elaris Deep Conditioner,Elaris,300,250,Personal Care > Conditioner,tree nuts,2170572677981,2020-03-01
UK-03720,Brightway Moisturising Body Wash,Brightway,50,150,Personal Care > Body Wash,,4330779001219,2022-01-16
UK-03721,Cristalix Oil Control Face Wash,Cristalix,500,500,Personal Care > Face Wash,"milk,tree nuts",5506271810638,2018-10-18
UK-03722,Vivara Eco Dish Liquid,Vivara,200,200,Household > Dishwash,"milk,fish,sesame,soy",6462906516513,2019-06-27
UK-03723,Verdant Fragrance-Free Hand Wash,Verdant,400,150,Personal Care > Hand Wash,"milk,peanuts,wheat",1415238778703,2018-04-21
UK-03724,Alteva Sensitive Skin Body Wash,Alteva,250,200,Personal Care > Body Wash,"milk,fish",9357633812359,2021-05-01
UK-03725,Gleam Mayonnaise,Gleam,150,300,Food & Beverage > Condiments,,6203760207076,2020-10-06
UK-03726,Cladis Kitchen Cleaner,Cladis,300,500,Household > Surface Cleaner,,3169760790464,2022-11-03
UK-03727,Qualis Moisturising Body Wash,Qualis,250,150,Personal Care > Body Wash,,9949344991616,2022-01-30
UK-03728,Kaleo Dish Liquid,Kaleo,500,400,Household > Dishwash,"sesame,wheat,fish,tree nuts",2255574194503,2023-11-06
UK-03729,Vanta Vinegar Dressing,Vanta,300,300,Food & Beverage > Condiments,,3634091616931,2019-05-21
UK-03730,TEST-Cristalix Oil Control Face Wash,Cristalix,300,150,Personal Care > Face Wash,"tree nuts,wheat",8043326444587,2019-01-26
UK-03731,Frosten Fragrance-Free Hand Wash,Frosten,200,300,Personal Care > Hand Wash,,5286815915677,2021-05-20
UK-03732,DUMMY-Teraxis Tomato Ketchup,Teraxis,400,200,Food & Beverage > Condiments,"eggs,shellfish,milk,soy",0812570602986,2019-11-10
UK-03733,Luxara Repair Conditioner,Luxara,750,400,Personal Care > Conditioner,,4706759650003,2020-01-18
UK-03734,Tolvex Colour Protect Shampoo,Tolvex,400,400,Personal Care > Shampoo,"peanuts,shellfish,milk",4860165612465,2022-08-14
UK-03735,Purelix Repair Conditioner,Purelix,750,250,Personal Care > Conditioner,,2516280261423,2019-09-16
UK-03736,Solaris Fabric Softener,Solaris,200,300,Household > Laundry,"shellfish,sesame,tree nuts,milk",3681948044638,2021-10-10
UK-03737,Vanta Vinegar Dressing,Vanta,50,100,Food & Beverage > Condiments,"wheat,eggs,shellfish",1411212905882,2023-08-24
UK-03738,Frosten Daily Moisturiser,Frosten,150,300,Personal Care > Moisturiser,fish,3134946078186,2019-10-18
UK-03739,Tresol Rinse Aid,Tresol,75,150,Household > Dishwash,"tree nuts,wheat,sesame,eggs",9311423115471,2023-01-26
UK-03740,Verdant Tomato Ketchup,Verdant,750,500,Food & Beverage > Condiments,"soy,eggs,wheat,milk",6053954328458,2018-11-10
UK-03741,Polvera Smooth & Shine Conditioner,Polvera,750,150,Personal Care > Conditioner,"shellfish,sesame,peanuts,eggs",1074914876425,2022-12-15
UK-03742,Zephyr Gentle Face Wash,Zephyr,750,100,Personal Care > Face Wash,,1887069832921,2021-01-17
UK-03743,Glova Moisturising Body Wash,Glova,300,100,Personal Care > Body Wash,"milk,eggs,fish,peanuts",0732819750776,2019-09-08
UK-03744,Luxara Colour Protect Shampoo,Luxara,750,50,Personal Care > Shampoo,"fish,tree nuts,milk",5655340026712,2022-08-15
UK-03745,Tresol Repair Shampoo,Tresol,400,400,Personal Care > Shampoo,"soy,tree nuts",4316118698142,2019-12-07
UK-03746,Primus Tomato Ketchup,Primus,250,100,Food & Beverage > Condiments,"soy,milk,sesame,wheat",4922946897611,2022-07-28
UK-03747,Glova Antibacterial Hand Wash,Glova,500,250,Personal Care > Hand Wash,"milk,gluten,eggs",0920737866550,2023-04-23
03748,Qualis Colour Protect Shampoo,Qualis,250,400,Personal Care > Shampoo,gluten,0341386517677,2020-07-31
UK-03749,Brightway Hot Chilli Sauce,Brightway,400,100,Food & Beverage > Condiments,"gluten,milk",6359312151004,2019-03-20
UK-03750,Frosten Smooth & Shine Conditioner,Frosten,500,100,Personal Care > Conditioner,"sesame,fish",1311035807717,2018-08-21
UK-03751,Nexpur Dish Liquid,Nexpur,50,200,Household > Dishwash,"gluten,soy",8795963845356,2021-02-02
UK-03752,Glova Aloe Hand Wash,Glova,750,300,Personal Care > Hand Wash,"wheat,soy,milk",0373637570810,2021-09-18
UK-03753,Hevara Colour Protect Shampoo,Hevara,50,400,Personal Care > Shampoo,"sesame,soy,gluten",6826144645570,2021-12-06
UK-03754,Oralix Gentle Face Wash,Oralix,50,100,Personal Care > Face Wash,"fish,sesame,shellfish",4275714891251,2021-12-03
UK-03755,Solven Smooth & Shine Conditioner,Solven,1000,300,Personal Care > Conditioner,"soy,shellfish",9447401586688,2021-03-03
UK-03756,Orinum Dishwasher Tablets,Orinum,100,250,Household > Dishwash,"tree nuts,wheat",8324023089128,2019-10-26
UK-03757,Elaris Oat Protein Bar,Elaris,150,400,Food & Beverage > Snacks,,5010239414290,2018-08-18
UK-03758,Frostine Sensitive Skin Body Wash,Frostine,50,75,Personal Care > Body Wash,"shellfish,peanuts,eggs",9283249511099,2022-10-14
UK-03759,Luminos Rice Cakes,Luminos,1000,100,Food & Beverage > Snacks,"gluten,eggs",1699347877629,2023-04-18
UK-03760,Orinum Intensive Moisturiser,Orinum,750,150,Personal Care > Moisturiser,,7217821927901,2018-08-16
UK-03761,Gleam Aloe Hand Wash,Gleam,200,300,Personal Care > Hand Wash,"wheat,sesame",7345763587317,2018-12-24
UK-03762,Vivara Volumising Shampoo,Vivara,200,100,Personal Care > Shampoo,"sesame,fish",7456443132816,2022-03-11
UK-03763,Serafix Antibacterial Hand Wash,Serafix,300,500,Personal Care > Hand Wash,soy,3290460846745,2018-05-18
UK-03764,TEST-Elaris Kitchen Cleaner,Elaris,500,50,Household > Surface Cleaner,,8799971790844,2018-11-30
UK-03765,Solaris 48hr Spray Deodorant,Solaris,400,75,Personal Care > Deodorant,,5275073613203,2021-05-29
UK-03766,Cristalix Deep Clean Body Wash,Cristalix,100,100,Personal Care > Body Wash,fish,2819799111303,2023-04-29
UK-03767,Motivo Exfoliating Face Scrub,Motivo,75,300,Personal Care > Face Wash,"eggs,shellfish,fish",9781626671416,2022-11-11
UK-03768,Purelix Laundry Powder,Purelix,1000,250,Household > Laundry,"shellfish,milk,sesame,soy",3212712151971,2018-03-19
UK-03769,Krisol Heavy Duty Dish Soap,Krisol,100,400,Household > Dishwash,eggs,6734992842679,2023-10-30
UK-03770,Orinum Antibacterial Hand Wash,Orinum,500,200,Personal Care > Hand Wash,,5485120612688,2023-05-05
UK-03771,Zephyr Exfoliating Face Scrub,Zephyr,75,200,Personal Care > Face Wash,"gluten,sesame",7715892781250,2023-09-04
UK-03772,Hevara Oil Control Face Wash,Hevara,750,75,Personal Care > Face Wash,"shellfish,soy,fish,peanuts",6421511261096,2018-09-29
UK-03773,Alteva Mixed Nuts Blend,Alteva,100,400,Food & Beverage > Snacks,"tree nuts,fish,gluten",3998376732649,2019-10-26
UK-03774,Arovia Foaming Hand Wash,Arovia,400,400,Personal Care > Hand Wash,milk,1423527943404,2023-02-18
UK-03775,Brightway Repair Shampoo,Brightway,400,300,Personal Care > Shampoo,"peanuts,shellfish,gluten",8605641310666,2022-05-31
UK-03776,Lumeva Refreshing Shower Gel,Lumeva,400,100,Personal Care > Body Wash,"peanuts,tree nuts,eggs,shellfish",5609901480680,2018-10-21
UK-03777,Teraxis Deep Clean Body Wash,Teraxis,8.45,250,Personal Care > Body Wash,,3632623750542,2020-05-08
UK-03778,Glicen Leave-In Conditioner,Glicen,300,50,Personal Care > Conditioner,shellfish,8462406837598,2020-11-26
UK-03779,Alteva Granola Bar,Alteva,400,50,Food & Beverage > Snacks,soy,0710564006744,2019-03-11
UK-03780,Motivo Whitening Deodorant,Motivo,400,250,Personal Care > Deodorant,peanuts,0874155075769,2020-11-25
UK-03781,Motivo Lightweight Lotion,Motivo,1000,150,Personal Care > Moisturiser,"wheat,eggs,peanuts,shellfish",1964240436540,2021-08-17
UK-03782,Purevex Colour Protect Shampoo,Purevex,300,50,Personal Care > Shampoo,,2226567992666,2019-07-05
UK-03783,Nuvelo Night Cream,Nuvelo,75,400,Personal Care > Moisturiser,"eggs,peanuts,milk,sesame",9658614692114,2020-06-29
UK-03784,Novix Hot Chilli Sauce,Novix,400,250,Food & Beverage > Condiments,"peanuts,eggs,wheat",2876704447186,2022-05-05
UK-03785,Polvera Rinse Aid,Polvera,75,150,Household > Dishwash,"milk,peanuts,gluten,sesame",0862835571427,2023-03-28
UK-03786,Aurova Sensitive Skin Body Wash,Aurova,75,75,Personal Care > Body Wash,eggs,2595353241265,2022-08-25
UK-03787,Polvera Moisturising Hand Wash,Polvera,50,300,Personal Care > Hand Wash,"tree nuts,fish,sesame,shellfish",0902885411110,2019-06-24
UK-03788,Zenpur Moisturising Body Wash,Zenpur,50,100,Personal Care > Body Wash,"eggs,tree nuts,sesame",4277141045283,2023-04-17
UK-03789,TEST-Glicen Fragrance-Free Hand Wash,Glicen,300,500,Personal Care > Hand Wash,"milk,gluten,peanuts,shellfish",5260518546413,2020-04-07
UK-03790,Arovia Kitchen Cleaner,Arovia,500,75,Household > Surface Cleaner,,2231448863669,2023-08-28
UK-03791,Aevum Refreshing Shower Gel,Aevum,250,250,Personal Care > Body Wash,"sesame,tree nuts",9975265700563,2019-07-26
UK-03792,Elaris Fabric Softener,Elaris,150,100,Household > Laundry,"milk,sesame,eggs,tree nuts",1609629395611,2020-03-08
UK-03793,Toreva Antibacterial Hand Wash,Toreva,75,50,Personal Care > Hand Wash,,3749212096988,2022-05-02
UK-03794,Nuarix Moisturising Body Wash,Nuarix,400,400,Personal Care > Body Wash,"shellfish,eggs",5556239476468,2018-09-15
UK-03795,Qualis Granola Bar,Qualis,400,500,Food & Beverage > Snacks,"gluten,milk",9519809599055,2022-03-21
UK-03796,Tresol Refreshing Shower Gel,Tresol,300,300,Personal Care > Body Wash,tree nuts,1031530870336,2018-01-04
UK-03797,Purelix Repair Conditioner,Purelix,400,400,Personal Care > Conditioner,"gluten,fish,shellfish",0641080910720,2022-11-13
UK-03798,Kaleo Kitchen Cleaner,Kaleo,200,500,Household > Surface Cleaner,"tree nuts,eggs",5703434917108,2018-08-05
UK-03799,Solaris Brightening Face Wash,Solaris,1000,50,Personal Care > Face Wash,"sesame,soy",3494374750635,2022-07-06
UK-03800,Aurova Fabric Softener,Aurova,750,100,Household > Laundry,"fish,soy,gluten,peanuts",3411525641659,2018-07-21
UK-03801,Aurova Fragrance-Free Hand Wash,Aurova,150,50,Personal Care > Hand Wash,"peanuts,milk",6965148268276,2019-08-02
UK-03802,Krisol Sensitive Deodorant,Krisol,150,150,Personal Care > Deodorant,,0922411771556,2020-02-26
UK-03803,TEST-Cristalix Foaming Hand Wash,Cristalix,75,400,Personal Care > Hand Wash,"wheat,eggs",1521926936093,2023-07-22
UK-03804,Serafix Deep Clean Body Wash,Serafix,750,250,Personal Care > Body Wash,"eggs,soy",1039868863594,2021-04-23
UK-03805,Plexum Volumising Shampoo,Plexum,50,400,Personal Care > Shampoo,"fish,shellfish",4537709642256,2022-08-22
UK-03806,Arovia Hydrating Face Wash,Arovia,250,75,Personal Care > Face Wash,"milk,soy,eggs",2191442381456,2021-02-03
UK-03807,Tresol Refreshing Shower Gel,Tresol,400,200,Personal Care > Body Wash,,5464225592279,2018-10-31
UK-03808,Teraxis Dishwasher Tablets,Teraxis,50,400,Household > Dishwash,"peanuts,eggs",1486297832842,2021-08-16
UK-03809,TEST-Glova Hydrating Face Wash,Glova,100,75,Personal Care > Face Wash,"fish,milk,peanuts",0098936870170,2019-08-17
03810,Nuarix Anti-Dandruff Shampoo,Nuarix,75,500,Personal Care > Shampoo,"shellfish,peanuts",4000543122265,2021-05-10
UK-03811,Plexum Dishwasher Tablets,Plexum,100,400,Household > Dishwash,peanuts,4503893476496,2021-08-06
UK-03812,Brightway Leave-In Conditioner,Brightway,250,150,Personal Care > Conditioner,"shellfish,peanuts,wheat",2671648435141,2022-01-11
03813,Tresol Intensive Moisturiser,Tresol,300,50,Personal Care > Moisturiser,"tree nuts,soy",8555885991896,2018-09-13
UK-03814,TEST-Velaris Brightening Face Wash,Velaris,400,200,Personal Care > Face Wash,"gluten,tree nuts",8539111308320,2018-12-02
UK-03815,Arovia Deep Conditioner,Arovia,300,75,Personal Care > Conditioner,"fish,wheat,tree nuts",1973102983313,2019-08-11
UK-03816,Brightway Fragrance-Free Hand Wash,Brightway,1000,500,Personal Care > Hand Wash,,0074988871051,2020-11-13
UK-03817,Vanta Fabric Softener,Vanta,200,150,Household > Laundry,"milk,gluten,fish,soy",6581539362233,2020-09-13
UK-03818,Motivo Dishwasher Tablets,Motivo,200,300,Household > Dishwash,"tree nuts,peanuts,sesame,soy",5920548885073,2020-05-19
03819,Cryston Repair Conditioner,Cryston,750,75,Personal Care > Conditioner,"wheat,milk,shellfish",7269252320998,2022-07-17
UK-03820,Orinum Moisturising Hand Wash,Orinum,100,250,Personal Care > Hand Wash,,7012008407586,2023-09-28
UK-03821,Brightway Leave-In Conditioner,Brightway,400,100,Personal Care > Conditioner,"sesame,tree nuts",9931785878731,2021-01-23
UK-03822,Plexum Nourishing Body Cleanser,Plexum,500,300,Personal Care > Body Wash,"fish,shellfish,sesame",0373796728039,2022-08-02
UK-03823,Hevara Multi-Surface Spray,Hevara,750,200,Household > Surface Cleaner,"tree nuts,milk,eggs",2357822394977,2018-05-30
UK-03824,Frostine Laundry Powder,Frostine,50,300,Household > Laundry,fish,2953644148776,2022-12-08
UK-03825,Qualis Mustard Sauce,Qualis,750,200,Food & Beverage > Condiments,,8836808988095,2020-03-01
03826,Orinum Deep Conditioner,Orinum,750,300,Personal Care > Conditioner,"peanuts,sesame",1755253912554,2019-07-22
UK-03827,Luminos 24hr Roll-On Deodorant,Luminos,150,50,Personal Care > Deodorant,"gluten,shellfish,soy,tree nuts",7602787033214,2021-10-19
UK-03828,Teraxis Laundry Powder,Teraxis,300,150,Household > Laundry,,3928586743609,2021-04-10
UK-03829,Alteva Stain Remover,Alteva,500,150,Household > Laundry,fish,2817506094710,2023-12-29
UK-03830,Zephyr Stain Remover,Zephyr,1000,300,Household > Laundry,"tree nuts,eggs,soy,milk",9142967307462,2022-05-13
UK-03831,Novix Mixed Nuts Blend,Novix,300,200,Food & Beverage > Snacks,"eggs,milk,shellfish",8127794917658,2021-08-03
03832,Luxara Stain Remover,Luxara,500,100,Household > Laundry,gluten,1627049141854,2022-09-01
UK-03833,Cristalix Leave-In Conditioner,Cristalix,150,500,Personal Care > Conditioner,eggs,6729003724709,2020-11-07
UK-03834,Zenpur Colour Protect Shampoo,Zenpur,75,150,Personal Care > Shampoo,,7455290035929,2018-03-24
UK-03835,Gleam Sensitive Deodorant,Gleam,50,500,Personal Care > Deodorant,gluten,2263030783710,2022-08-05
UK-03836,Glicen Night Cream,Glicen,750,200,Personal Care > Moisturiser,"eggs,wheat,tree nuts",7981233160309,2020-01-28
UK-03837,Cladis Mustard Sauce,Cladis,150,75,Food & Beverage > Condiments,,4021530804025,2023-02-24
UK-03838,Cryston Antibacterial Hand Wash,Cryston,400,500,Personal Care > Hand Wash,,2893323454227,2020-04-21
UK-03839,Tolvex Tomato Ketchup,Tolvex,400,400,Food & Beverage > Condiments,"eggs,fish,wheat,sesame",1427656570760,2019-09-10
UK-03840,Glova Anti-Dandruff Shampoo,Glova,300,150,Personal Care > Shampoo,"milk,wheat",1421061141065,2021-03-05
UK-03841,DUMMY-Primus Sport Deodorant,Primus,100,50,Personal Care > Deodorant,,9412445161948,2022-07-28
UK-03842,Cryston 48hr Spray Deodorant,Cryston,50,100,Personal Care > Deodorant,sesame,7983232367703,2022-02-27
UK-03843,Brightway Brightening Face Wash,Brightway,250,75,Personal Care > Face Wash,"milk,eggs,soy",5881215552486,2020-10-19
UK-03844,Velaris Sensitive Skin Body Wash,Velaris,75,150,Personal Care > Body Wash,,1618804112127,2022-04-27
UK-03845,Frosten Hydrating Shampoo,Frosten,1000,50,Personal Care > Shampoo,"eggs,milk,wheat",9674697780340,2020-03-07
UK-03846,Plexum Repair Shampoo,Plexum,750,150,Personal Care > Shampoo,"sesame,soy",5574908574710,2023-07-05
UK-03847,Toreva Multi-Surface Spray,Toreva,250,300,Household > Surface Cleaner,"sesame,fish",4322469631813,2021-08-25
UK-03848,Lumeva Stain Remover,Lumeva,300,50,Household > Laundry,"gluten,soy,wheat,sesame",3430926204829,2020-10-27
UK-03849,Zenpur Moisturising Body Wash,Zenpur,100,75,Personal Care > Body Wash,"soy,sesame,eggs",0189733247156,2019-10-28
UK-03850,Frosten Whitening Deodorant,Frosten,750,300,Personal Care > Deodorant,"soy,milk,gluten",1697281885847,2018-06-02
UK-03851,Elaris Kitchen Cleaner,Elaris,150,75,Household > Surface Cleaner,"milk,sesame,tree nuts,shellfish",7346986758973,2018-09-06
UK-03852,Hevara Anti-Dandruff Shampoo,Hevara,200,100,Personal Care > Shampoo,shellfish,0955772005367,2023-11-20
UK-03853,Oralix Oat Protein Bar,Oralix,500,300,Food & Beverage > Snacks,"soy,tree nuts",3820187767124,2021-01-06
UK-03854,Glicen Mustard Sauce,Glicen,75,75,Food & Beverage > Condiments,"soy,milk",9127073662063,2019-09-12
UK-03855,Verdant Kitchen Cleaner,Verdant,200,400,Household > Surface Cleaner,,9967450716237,2019-09-28
UK-03856,Sovara 48hr Spray Deodorant,Sovara,1000,250,Personal Care > Deodorant,"tree nuts,shellfish",5768112005652,2021-07-20
UK-03857,Oralix 48hr Spray Deodorant,Oralix,1000,200,Personal Care > Deodorant,,7439387270752,2020-05-29
UK-03858,Lumeva Brightening Face Wash,Lumeva,1000,100,Personal Care > Face Wash,"wheat,soy",8448232890174,2018-09-14
UK-03859,Serafix Deep Clean Body Wash,Serafix,400,500,Personal Care > Body Wash,,1868938395433,2021-02-08
UK-03860,Arovia Mustard Sauce,Arovia,400,75,Food & Beverage > Condiments,sesame,4038405887045,2019-01-15
UK-03861,Glova Dishwasher Tablets,Glova,500,400,Household > Dishwash,wheat,3351950962335,2021-06-02
UK-03862,Solvix Daily Moisturiser,Solvix,250,150,Personal Care > Moisturiser,"gluten,sesame,soy,eggs",3378733580586,2019-10-24
UK-03863,Alteva Eco Dish Liquid,Alteva,750,250,Household > Dishwash,"sesame,eggs,peanuts,shellfish",8059515567463,2021-05-17
UK-03864,Cryston Leave-In Conditioner,Cryston,150,50,Personal Care > Conditioner,,6364704870425,2023-12-13
UK-03865,Nuvelo Tomato Ketchup,Nuvelo,1000,500,Food & Beverage > Condiments,"eggs,wheat,peanuts,tree nuts",4763377993806,2020-11-07
UK-03866,Glova Multi-Surface Spray,Glova,150,50,Household > Surface Cleaner,shellfish,6049191799700,2021-09-20
UK-03867,Solvix Disinfectant Spray,Solvix,400,150,Household > Surface Cleaner,,0802713622551,2023-06-15
UK-03868,Purevex Fabric Softener,Purevex,750,50,Household > Laundry,wheat,2211388691867,2022-11-11
UK-03869,DUMMY-Zephyr Deep Clean Body Wash,Zephyr,750,200,Personal Care > Body Wash,,9572416858458,2020-05-04
UK-03870,Clarity Rice Cakes,Clarity,500,75,Food & Beverage > Snacks,,5340534749231,2018-06-20
UK-03871,Purevex Vinegar Dressing,Purevex,50,400,Food & Beverage > Condiments,"gluten,soy,peanuts,wheat",6513907267451,2020-10-17
UK-03872,Lumeva Mixed Nuts Blend,Lumeva,300,100,Food & Beverage > Snacks,"gluten,eggs",7802715227375,2019-10-23
03873,Purelix Mixed Nuts Blend,Purelix,150,500,Food & Beverage > Snacks,"eggs,shellfish,gluten",6813835817811,2018-04-30
UK-03874,Frostine 48hr Spray Deodorant,Frostine,1000,250,Personal Care > Deodorant,,3578354211351,2023-04-24
UK-03875,Helix Heavy Duty Dish Soap,Helix,200,200,Household > Dishwash,"milk,gluten",5799798431527,2019-10-29
UK-03876,Helix Disinfectant Spray,Helix,75,50,Household > Surface Cleaner,"peanuts,fish,tree nuts",5065302006865,2021-11-22
UK-03877,Serafix Mayonnaise,Serafix,100,50,Food & Beverage > Condiments,"wheat,milk",4224704284856,2018-07-18
UK-03878,Cladis Volumising Shampoo,Cladis,400,100,Personal Care > Shampoo,"tree nuts,milk",8932008587523,2018-09-23
UK-03879,Nexpur Dishwasher Tablets,Nexpur,300,200,Household > Dishwash,"fish,peanuts",3102912097653,2023-10-30
UK-03880,Solaris Brightening Face Wash,Solaris,75,400,Personal Care > Face Wash,"fish,wheat,milk,peanuts",9279979348326,2020-10-30
UK-03881,Solaris Liquid Laundry Detergent,Solaris,200,100,Household > Laundry,"sesame,milk,eggs",7501775475039,2018-11-08
UK-03882,Glova Aloe Hand Wash,Glova,250,400,Personal Care > Hand Wash,fish,6409680120031,2018-03-26
UK-03883,Nuarix Liquid Laundry Detergent,Nuarix,750,400,Household > Laundry,,4765954408888,2023-08-13
UK-03884,Serafix 24hr Roll-On Deodorant,Serafix,400,100,Personal Care > Deodorant,,9304180848294,2022-07-29
UK-03885,Purelix Nourishing Body Cleanser,Purelix,100,50,Personal Care > Body Wash,"shellfish,soy,peanuts,eggs",2215634397688,2019-08-08
UK-03886,Tresol Mustard Sauce,Tresol,150,500,Food & Beverage > Condiments,,5474329955757,2021-07-05
